"Direction","Year","Date","Weekday","Country","Commodity","Transport_Mode","Measure","Value","Cumulative"
"Exports","2016","17/09/2016","Saturday","Japan","All","All","$","1000000","2143000000"
"Exports","2016","18/09/2016","Sunday","Japan","All","All","$","35000000","2178000000"
"Exports","2016","19/09/2016","Monday","Japan","All","All","$","3000000","2181000000"
"Exports","2016","20/09/2016","Tuesday","Japan","All","All","$","9000000","2190000000"
"Exports","2016","21/09/2016","Wednesday","Japan","All","All","$","7000000","2198000000"
"Exports","2016","22/09/2016","Thursday","Japan","All","All","$","6000000","2204000000"
"Exports","2016","23/09/2016","Friday","Japan","All","All","$","24000000","2227000000"
"Exports","2016","24/09/2016","Saturday","Japan","All","All","$","5000000","2233000000"
"Exports","2016","25/09/2016","Sunday","Japan","All","All","$","0","2233000000"
"Exports","2016","26/09/2016","Monday","Japan","All","All","$","2000000","2235000000"
"Exports","2016","27/09/2016","Tuesday","Japan","All","All","$","6000000","2241000000"
"Exports","2016","28/09/2016","Wednesday","Japan","All","All","$","1000000","2242000000"
"Exports","2016","29/09/2016","Thursday","Japan","All","All","$","3000000","2245000000"
"Exports","2016","30/09/2016","Friday","Japan","All","All","$","16000000","2261000000"
"Exports","2016","01/10/2016","Saturday","Japan","All","All","$","14000000","2275000000"
"Exports","2016","02/10/2016","Sunday","Japan","All","All","$","3000000","2278000000"
"Exports","2016","03/10/2016","Monday","Japan","All","All","$","5000000","2282000000"
"Exports","2016","04/10/2016","Tuesday","Japan","All","All","$","5000000","2288000000"
"Exports","2016","05/10/2016","Wednesday","Japan","All","All","$","13000000","2301000000"
"Exports","2016","06/10/2016","Thursday","Japan","All","All","$","13000000","2315000000"
"Exports","2016","07/10/2016","Friday","Japan","All","All","$","15000000","2329000000"
"Exports","2016","08/10/2016","Saturday","Japan","All","All","$","1000000","2330000000"
"Exports","2016","09/10/2016","Sunday","Japan","All","All","$","0","2330000000"
"Exports","2016","10/10/2016","Monday","Japan","All","All","$","2000000","2332000000"
"Exports","2016","11/10/2016","Tuesday","Japan","All","All","$","5000000","2337000000"
"Exports","2016","12/10/2016","Wednesday","Japan","All","All","$","14000000","2351000000"
"Exports","2016","13/10/2016","Thursday","Japan","All","All","$","5000000","2355000000"
"Exports","2016","14/10/2016","Friday","Japan","All","All","$","21000000","2376000000"
"Exports","2016","15/10/2016","Saturday","Japan","All","All","$","41000000","2417000000"
"Exports","2016","16/10/2016","Sunday","Japan","All","All","$","1000000","2418000000"
"Exports","2016","17/10/2016","Monday","Japan","All","All","$","1000000","2419000000"
"Exports","2016","18/10/2016","Tuesday","Japan","All","All","$","7000000","2426000000"
"Exports","2016","19/10/2016","Wednesday","Japan","All","All","$","5000000","2431000000"
"Exports","2016","20/10/2016","Thursday","Japan","All","All","$","6000000","2437000000"
"Exports","2016","21/10/2016","Friday","Japan","All","All","$","30000000","2467000000"
"Exports","2016","22/10/2016","Saturday","Japan","All","All","$","1000000","2468000000"
"Exports","2016","23/10/2016","Sunday","Japan","All","All","$","2000000","2470000000"
"Exports","2016","24/10/2016","Monday","Japan","All","All","$","5000000","2475000000"
"Exports","2016","25/10/2016","Tuesday","Japan","All","All","$","7000000","2482000000"
"Exports","2016","26/10/2016","Wednesday","Japan","All","All","$","2000000","2483000000"
"Exports","2016","27/10/2016","Thursday","Japan","All","All","$","5000000","2488000000"
"Exports","2016","28/10/2016","Friday","Japan","All","All","$","13000000","2502000000"
"Exports","2016","29/10/2016","Saturday","Japan","All","All","$","1000000","2502000000"
"Exports","2016","30/10/2016","Sunday","Japan","All","All","$","17000000","2519000000"
"Exports","2016","31/10/2016","Monday","Japan","All","All","$","1000000","2520000000"
"Exports","2016","01/11/2016","Tuesday","Japan","All","All","$","5000000","2525000000"
"Exports","2016","02/11/2016","Wednesday","Japan","All","All","$","6000000","2532000000"
"Exports","2016","03/11/2016","Thursday","Japan","All","All","$","13000000","2545000000"
"Exports","2016","04/11/2016","Friday","Japan","All","All","$","16000000","2561000000"
"Exports","2016","05/11/2016","Saturday","Japan","All","All","$","2000000","2563000000"
"Exports","2016","06/11/2016","Sunday","Japan","All","All","$","5000000","2568000000"
"Exports","2016","07/11/2016","Monday","Japan","All","All","$","2000000","2570000000"
"Exports","2016","08/11/2016","Tuesday","Japan","All","All","$","6000000","2576000000"
"Exports","2016","09/11/2016","Wednesday","Japan","All","All","$","5000000","2581000000"
"Exports","2016","10/11/2016","Thursday","Japan","All","All","$","3000000","2584000000"
"Exports","2016","11/11/2016","Friday","Japan","All","All","$","11000000","2595000000"
"Exports","2016","12/11/2016","Saturday","Japan","All","All","$","1000000","2596000000"
"Exports","2016","13/11/2016","Sunday","Japan","All","All","$","3000000","2599000000"
"Exports","2016","14/11/2016","Monday","Japan","All","All","$","2000000","2601000000"
"Exports","2016","15/11/2016","Tuesday","Japan","All","All","$","13000000","2614000000"
"Exports","2016","16/11/2016","Wednesday","Japan","All","All","$","45000000","2659000000"
"Exports","2016","17/11/2016","Thursday","Japan","All","All","$","12000000","2671000000"
"Exports","2016","18/11/2016","Friday","Japan","All","All","$","17000000","2688000000"
"Exports","2016","19/11/2016","Saturday","Japan","All","All","$","1000000","2689000000"
"Exports","2016","20/11/2016","Sunday","Japan","All","All","$","0","2690000000"
"Exports","2016","21/11/2016","Monday","Japan","All","All","$","2000000","2692000000"
"Exports","2016","22/11/2016","Tuesday","Japan","All","All","$","6000000","2698000000"
"Exports","2016","23/11/2016","Wednesday","Japan","All","All","$","2000000","2699000000"
"Exports","2016","24/11/2016","Thursday","Japan","All","All","$","4000000","2703000000"
"Exports","2016","25/11/2016","Friday","Japan","All","All","$","17000000","2720000000"
"Exports","2016","26/11/2016","Saturday","Japan","All","All","$","12000000","2733000000"
"Exports","2016","27/11/2016","Sunday","Japan","All","All","$","1000000","2734000000"
"Exports","2016","28/11/2016","Monday","Japan","All","All","$","3000000","2736000000"
"Exports","2016","29/11/2016","Tuesday","Japan","All","All","$","19000000","2755000000"
"Exports","2016","30/11/2016","Wednesday","Japan","All","All","$","4000000","2759000000"
"Exports","2016","01/12/2016","Thursday","Japan","All","All","$","6000000","2765000000"
"Exports","2016","02/12/2016","Friday","Japan","All","All","$","12000000","2777000000"
"Exports","2016","03/12/2016","Saturday","Japan","All","All","$","3000000","2781000000"
"Exports","2016","04/12/2016","Sunday","Japan","All","All","$","1000000","2782000000"
"Exports","2016","05/12/2016","Monday","Japan","All","All","$","1000000","2783000000"
"Exports","2016","06/12/2016","Tuesday","Japan","All","All","$","4000000","2787000000"
"Exports","2016","07/12/2016","Wednesday","Japan","All","All","$","5000000","2793000000"
"Exports","2016","08/12/2016","Thursday","Japan","All","All","$","4000000","2796000000"
"Exports","2016","09/12/2016","Friday","Japan","All","All","$","10000000","2807000000"
"Exports","2016","10/12/2016","Saturday","Japan","All","All","$","2000000","2809000000"
"Exports","2016","11/12/2016","Sunday","Japan","All","All","$","5000000","2814000000"
"Exports","2016","12/12/2016","Monday","Japan","All","All","$","1000000","2815000000"
"Exports","2016","13/12/2016","Tuesday","Japan","All","All","$","6000000","2820000000"
"Exports","2016","14/12/2016","Wednesday","Japan","All","All","$","14000000","2834000000"
"Exports","2016","15/12/2016","Thursday","Japan","All","All","$","8000000","2842000000"
"Exports","2016","16/12/2016","Friday","Japan","All","All","$","16000000","2858000000"
"Exports","2016","17/12/2016","Saturday","Japan","All","All","$","4000000","2862000000"
"Exports","2016","18/12/2016","Sunday","Japan","All","All","$","1000000","2863000000"
"Exports","2016","19/12/2016","Monday","Japan","All","All","$","9000000","2872000000"
"Exports","2016","20/12/2016","Tuesday","Japan","All","All","$","44000000","2917000000"
"Exports","2016","21/12/2016","Wednesday","Japan","All","All","$","3000000","2920000000"
"Exports","2016","22/12/2016","Thursday","Japan","All","All","$","7000000","2927000000"
"Exports","2016","23/12/2016","Friday","Japan","All","All","$","16000000","2943000000"
"Exports","2016","24/12/2016","Saturday","Japan","All","All","$","2000000","2945000000"
"Exports","2016","25/12/2016","Sunday","Japan","All","All","$","1000000","2946000000"
"Exports","2016","26/12/2016","Monday","Japan","All","All","$","1000000","2947000000"
"Exports","2016","27/12/2016","Tuesday","Japan","All","All","$","8000000","2955000000"
"Exports","2016","28/12/2016","Wednesday","Japan","All","All","$","4000000","2959000000"
"Exports","2016","29/12/2016","Thursday","Japan","All","All","$","2000000","2961000000"
"Exports","2016","30/12/2016","Friday","Japan","All","All","$","6000000","2968000000"
"Exports","2016","31/12/2016","Saturday","Japan","All","All","$","7000000","2975000000"
"Exports","2016","01/01/2016","Friday","United Kingdom","All","All","$","1000000","1000000"
"Exports","2016","02/01/2016","Saturday","United Kingdom","All","All","$","3000000","4000000"
"Exports","2016","03/01/2016","Sunday","United Kingdom","All","All","$","1000000","6000000"
"Exports","2016","04/01/2016","Monday","United Kingdom","All","All","$","2000000","8000000"
"Exports","2016","05/01/2016","Tuesday","United Kingdom","All","All","$","1000000","9000000"
"Exports","2016","06/01/2016","Wednesday","United Kingdom","All","All","$","2000000","10000000"
"Exports","2016","07/01/2016","Thursday","United Kingdom","All","All","$","2000000","12000000"
"Exports","2016","08/01/2016","Friday","United Kingdom","All","All","$","1000000","13000000"
"Exports","2016","09/01/2016","Saturday","United Kingdom","All","All","$","3000000","15000000"
"Exports","2016","10/01/2016","Sunday","United Kingdom","All","All","$","1000000","17000000"
"Exports","2016","11/01/2016","Monday","United Kingdom","All","All","$","6000000","22000000"
"Exports","2016","12/01/2016","Tuesday","United Kingdom","All","All","$","4000000","26000000"
"Exports","2016","13/01/2016","Wednesday","United Kingdom","All","All","$","3000000","29000000"
"Exports","2016","14/01/2016","Thursday","United Kingdom","All","All","$","1000000","30000000"
"Exports","2016","15/01/2016","Friday","United Kingdom","All","All","$","1000000","31000000"
"Exports","2016","16/01/2016","Saturday","United Kingdom","All","All","$","7000000","38000000"
"Exports","2016","17/01/2016","Sunday","United Kingdom","All","All","$","5000000","43000000"
"Exports","2016","18/01/2016","Monday","United Kingdom","All","All","$","17000000","60000000"
"Exports","2016","19/01/2016","Tuesday","United Kingdom","All","All","$","1000000","61000000"
"Exports","2016","20/01/2016","Wednesday","United Kingdom","All","All","$","1000000","62000000"
"Exports","2016","21/01/2016","Thursday","United Kingdom","All","All","$","3000000","66000000"
"Exports","2016","22/01/2016","Friday","United Kingdom","All","All","$","4000000","70000000"
"Exports","2016","23/01/2016","Saturday","United Kingdom","All","All","$","9000000","79000000"
"Exports","2016","24/01/2016","Sunday","United Kingdom","All","All","$","6000000","84000000"
"Exports","2016","25/01/2016","Monday","United Kingdom","All","All","$","15000000","99000000"
"Exports","2016","26/01/2016","Tuesday","United Kingdom","All","All","$","2000000","101000000"
"Exports","2016","27/01/2016","Wednesday","United Kingdom","All","All","$","1000000","102000000"
"Exports","2016","28/01/2016","Thursday","United Kingdom","All","All","$","2000000","103000000"
"Exports","2016","29/01/2016","Friday","United Kingdom","All","All","$","4000000","107000000"
"Exports","2016","30/01/2016","Saturday","United Kingdom","All","All","$","8000000","115000000"
"Exports","2016","31/01/2016","Sunday","United Kingdom","All","All","$","2000000","117000000"
"Exports","2016","01/02/2016","Monday","United Kingdom","All","All","$","13000000","131000000"
"Exports","2016","02/02/2016","Tuesday","United Kingdom","All","All","$","5000000","136000000"
"Exports","2016","03/02/2016","Wednesday","United Kingdom","All","All","$","9000000","145000000"
"Exports","2016","04/02/2016","Thursday","United Kingdom","All","All","$","3000000","148000000"
"Exports","2016","05/02/2016","Friday","United Kingdom","All","All","$","6000000","153000000"
"Exports","2016","06/02/2016","Saturday","United Kingdom","All","All","$","7000000","161000000"
"Exports","2016","07/02/2016","Sunday","United Kingdom","All","All","$","6000000","166000000"
"Exports","2016","08/02/2016","Monday","United Kingdom","All","All","$","13000000","179000000"
"Exports","2016","09/02/2016","Tuesday","United Kingdom","All","All","$","1000000","180000000"
"Exports","2016","10/02/2016","Wednesday","United Kingdom","All","All","$","1000000","181000000"
"Exports","2016","11/02/2016","Thursday","United Kingdom","All","All","$","2000000","183000000"
"Exports","2016","12/02/2016","Friday","United Kingdom","All","All","$","3000000","186000000"
"Exports","2016","13/02/2016","Saturday","United Kingdom","All","All","$","6000000","192000000"
"Exports","2016","14/02/2016","Sunday","United Kingdom","All","All","$","2000000","194000000"
